    0.19099E+02    0.40984E-01
    0.19485E+02    0.38858E-01
    0.19879E+02    0.36841E-01
    0.20280E+02    0.34928E-01
    0.20690E+02    0.33113E-01
    0.21108E+02    0.31392E-01
    0.21535E+02    0.29759E-01
    0.21970E+02    0.28211E-01
    0.22413E+02    0.26742E-01
    0.22866E+02    0.25349E-01
    0.23328E+02    0.24028E-01
    0.23799E+02    0.22775E-01
    0.24280E+02    0.21587E-01
    0.24771E+02    0.20460E-01
    0.25271E+02    0.19392E-01
    0.25782E+02    0.18379E-01
    0.26302E+02    0.17418E-01
    0.26834E+02    0.16507E-01
    0.27376E+02    0.15643E-01
    0.27929E+02    0.14825E-01
    0.28493E+02    0.14048E-01
    0.29069E+02    0.13312E-01
    0.29656E+02    0.12614E-01
    0.30255E+02    0.11952E-01
    0.30866E+02    0.11325E-01
    0.31490E+02    0.10730E-01
    0.32126E+02    0.10167E-01
    0.32775E+02    0.96324E-02
    0.33437E+02    0.91259E-02
    0.34112E+02    0.86458E-02
    0.34801E+02    0.81907E-02
    0.35504E+02    0.77593E-02
    0.36222E+02    0.73505E-02
    0.36953E+02    0.69630E-02
    0.37700E+02    0.65957E-02
    0.38462E+02    0.62477E-02
    0.39239E+02    0.59178E-02
    0.40031E+02    0.56052E-02
    0.40840E+02    0.53089E-02
    0.41665E+02    0.50282E-02
    0.42507E+02    0.47622E-02
    0.43365E+02    0.45101E-02
    0.44241E+02    0.42712E-02
    0.45135E+02    0.40448E-02
    0.46047E+02    0.38303E-02
    0.46977E+02    0.36271E-02
    0.47926E+02    0.34346E-02
    0.48894E+02    0.32521E-02
    0.49882E+02    0.30793E-02
    0.50890E+02    0.29156E-02
    0.51918E+02    0.27604E-02
    0.52966E+02    0.26135E-02
    0.54036E+02    0.24743E-02
    0.55128E+02    0.23424E-02
    0.56242E+02    0.22175E-02
    0.57378E+02    0.20991E-02
    0.58537E+02    0.19870E-02
    0.59720E+02    0.18809E-02
    0.60926E+02    0.17803E-02
    0.62157E+02    0.16850E-02
    0.63412E+02    0.15948E-02
    0.64693E+02    0.15094E-02
    0.66000E+02    0.14285E-02
    0.67334E+02    0.13518E-02
    0.68694E+02    0.12793E-02
    0.70082E+02    0.12105E-02
    0.71497E+02    0.11454E-02
    0.72942E+02    0.10838E-02
    0.74415E+02    0.10255E-02
    0.75918E+02    0.97021E-03
    0.77452E+02    0.91789E-03
    0.79017E+02    0.86835E-03
    0.80613E+02    0.82144E-03
    0.82241E+02    0.77702E-03
    0.83903E+02    0.73497E-03
    0.85598E+02    0.69516E-03
    0.87327E+02    0.65747E-03
